Date,NDVI,Field_ID,Location,Season
2024-11-16,0.7146327084904388,north_field_l,North,
2024-11-16,0.524488045938492,north_field_b,North,
2024-11-16,0.3704343076576463,north_field_k,North,
2024-11-16,0.2400861428637135,north_field_g,North,
2024-11-16,0.3024272592235756,north_field_a,North,
2024-11-16,0.1967118645332457,north_field_m,North,
2024-11-16,0.1377889630261869,north_field_j,North,
2024-11-16,0.2792460411188929,north_field_d,North,
2024-11-16,0.4145269767442655,north_field_c,North,
2024-11-21,0.5536941056433667,north_field_c,North,
2024-11-21,0.279018302487281,north_field_m,North,
2024-11-21,0.3199689496565095,north_field_h,North,
2024-11-21,0.4832477327835983,north_field_i,North,
2024-11-21,0.3077149623868344,north_field_d,North,
2024-11-21,0.1457909309073707,north_field_j,North,
2024-11-21,0.3342987920580299,north_field_e,North,
2024-11-21,0.7636373972197767,north_field_l,North,
2024-11-21,0.2814002124974738,north_field_g,North,
2024-11-21,0.426781262180967,north_field_a,North,
2024-11-21,0.3708539333706395,north_field_f,North,
2024-11-21,0.479806350513804,north_field_b,North,
2024-11-21,0.596066243308842,north_field_k,North,
2024-11-26,0.2951734630892162,north_field_d,North,
2024-11-26,0.1481353967082305,north_field_j,North,
2024-11-26,0.6893717889383122,north_field_k,North,
2024-11-26,0.4200120756216868,north_field_b,North,
2024-11-26,0.425131773327248,north_field_i,North,
2024-11-26,0.7351071275101805,north_field_l,North,
2024-11-26,0.1106375666715553,north_field_h,North,
2024-11-26,0.2360696872950965,north_field_m,North,
2024-11-26,0.3469574139802543,north_field_a,North,
2024-11-26,0.3142780483773235,north_field_e,North,
2024-11-26,0.4760146648850769,north_field_c,North,
2024-11-26,0.2643501635010216,north_field_f,North,
2024-11-26,0.311320869826345,north_field_g,North,
2024-12-01,0.4081325253760172,north_field_i,North,
2024-12-01,0.4620590810244774,north_field_b,North,
2024-12-01,0.5844244565944788,north_field_l,North,
2024-12-01,0.3322521666392421,north_field_e,North,
2024-12-01,0.3925752003313193,north_field_h,North,
2024-12-01,0.4052004996738734,north_field_g,North,
2024-12-01,0.3927060075758756,north_field_a,North,
2024-12-01,0.4689530352566516,north_field_c,North,
2024-12-01,0.3397422881118511,north_field_d,North,
2024-12-01,0.3286547824107373,north_field_m,North,
2024-12-01,0.6954572124109418,north_field_k,North,
2024-12-01,0.4153049573970532,north_field_f,North,
2024-12-01,0.1761157578877879,north_field_j,North,
2024-12-06,0.3050784546319521,north_field_d,North,
2024-12-06,0.383498444400967,north_field_f,North,
2024-12-06,0.3017443161161322,north_field_e,North,
2024-12-06,0.6981039621943377,north_field_k,North,
2024-12-06,0.3990299106453329,north_field_b,North,
2024-12-06,0.3240516970640124,north_field_a,North,
2024-12-06,0.3689485129196205,north_field_i,North,
2024-12-06,0.4106254177921599,north_field_g,North,
2024-12-06,0.1884657429897228,north_field_j,North,
2024-12-06,0.3824832761343436,north_field_m,North,
2024-12-06,0.28449197623141,north_field_l,North,
2024-12-06,0.3871587664981242,north_field_c,North,
2024-12-06,0.3586718473769999,north_field_h,North,
2024-12-11,0.3889300992055403,north_field_b,North,
2024-12-11,0.386167448254556,north_field_b,North,
2024-12-11,0.3086309803629606,north_field_e,North,
2024-12-11,0.2040413473905237,north_field_l,North,
2024-12-11,0.3091994463139429,north_field_e,North,
2024-12-11,0.2030023502552055,north_field_l,North,
2024-12-11,0.2426192521968511,north_field_j,North,
2024-12-11,0.2412577785829663,north_field_j,North,
2024-12-11,0.4511271931358652,north_field_g,North,
2024-12-11,0.4520490821714571,north_field_g,North,
2024-12-11,0.4125385953259146,north_field_f,North,
2024-12-11,0.3487348527361473,north_field_c,North,
2024-12-11,0.4157317162976,north_field_f,North,
2024-12-11,0.3466402598205352,north_field_i,North,
2024-12-11,0.3101861718599424,north_field_a,North,
2024-12-11,0.3103197727047559,north_field_a,North,
2024-12-11,0.4497443769938904,north_field_m,North,
2024-12-11,0.4534664532983522,north_field_m,North,
2024-12-11,0.736639078743268,north_field_k,North,
2024-12-11,0.3518542665434867,north_field_c,North,
2024-12-11,0.3809333392549652,north_field_h,North,
2024-12-11,0.3468405709033381,north_field_i,North,
2024-12-11,0.7373765719289262,north_field_k,North,
2024-12-11,0.3815394187591039,north_field_h,North,
2024-12-11,0.3044222246417257,north_field_d,North,
2024-12-11,0.3040922662925098,north_field_d,North,
2024-12-16,0.3057111612325963,north_field_c,North,
2024-12-16,0.4026743009180031,north_field_f,North,
2024-12-16,0.2915157580039996,north_field_a,North,
2024-12-16,0.3001053064757996,north_field_e,North,
2024-12-16,0.3278106094085631,north_field_i,North,
2024-12-16,0.4210741441086701,north_field_g,North,
2024-12-16,0.2601003603649248,north_field_l,North,
2024-12-16,0.4120856342121181,north_field_m,North,
2024-12-16,0.6112679619267369,north_field_k,North,
2024-12-16,0.3642723658114712,north_field_b,North,
2024-12-16,0.2866798740378322,north_field_d,North,
2024-12-16,0.3594155353530354,north_field_h,North,
2024-12-16,0.2426008127283022,north_field_j,North,
2025-01-25,0.7353674085762085,north_field_k,North,
2025-01-25,0.6649802902173254,north_field_i,North,
2025-01-25,0.6019984782889523,north_field_e,North,
2025-01-25,0.6621674909805572,north_field_d,North,
2025-01-25,0.7612798357615623,north_field_c,North,
2025-01-25,0.8643853692864037,north_field_j,North,
2025-01-25,0.6876929813587394,north_field_b,North,
2025-01-25,0.6115878096706425,north_field_g,North,
2025-01-25,0.326223017292614,north_field_l,North,
2025-01-25,0.389634218273495,north_field_m,North,
2025-01-25,0.7132370115699537,north_field_a,North,
2025-01-25,0.6071279477144214,north_field_h,North,
2025-01-25,0.5550670310007751,north_field_f,North,
2025-01-30,0.5320365406482902,north_field_e,North,
2025-01-30,0.6045333608343917,north_field_d,North,
2025-01-30,0.3219563951884407,north_field_c,North,
2025-01-30,0.2978266057102621,north_field_m,North,
2025-01-30,0.4740041508403177,north_field_h,North,
2025-01-30,0.4944598064471463,north_field_g,North,
2025-01-30,0.1408379431611479,north_field_j,North,
2025-01-30,0.2075566331131683,north_field_l,North,
2025-01-30,0.6021186923888159,north_field_b,North,
2025-01-30,0.56842605407089,north_field_i,North,
2025-01-30,0.6800314192586216,north_field_k,North,
2025-01-30,0.6190734105104497,north_field_a,North,
2025-01-30,0.4500490016273145,north_field_f,North,
2025-03-06,0.2669632547709586,north_field_l,North,
2025-03-06,0.5024965692626068,north_field_e,North,
2025-03-06,0.5999300312490335,north_field_d,North,
2025-03-06,0.3455221356435274,north_field_k,North,
2025-03-06,0.3818898511196503,north_field_c,North,
2025-03-06,0.3343866492818352,north_field_a,North,
2025-03-06,0.4027932046699793,north_field_f,North,
2025-03-06,0.165591263177471,north_field_h,North,
2025-03-06,0.340282065249833,north_field_g,North,
2025-03-06,0.346198668118406,north_field_m,North,
2025-03-06,0.5581824148959426,north_field_i,North,
2025-03-06,0.1971345999374828,north_field_j,North,
2025-03-06,0.2944317641978162,north_field_b,North,
2025-04-02,0.1595539173824278,north_field_h,North,
2025-04-02,0.2034614659316195,north_field_a,North,
2025-04-02,0.2605338315440868,north_field_c,North,
2025-04-02,0.3673332711260901,north_field_i,North,
2025-04-02,0.2548069153577468,north_field_m,North,
2025-04-02,0.4176467746232167,north_field_d,North,
2025-04-02,0.3421960910525264,north_field_f,North,
2025-04-02,0.3607872244009942,north_field_e,North,
2025-04-02,0.276395249034056,north_field_l,North,
2025-04-02,0.2283568180474969,north_field_b,North,
2025-04-02,0.2635018679395745,north_field_j,North,
2025-04-02,0.2508550338532824,north_field_g,North,
2025-04-02,0.1578754641107775,north_field_k,North,
2025-04-10,0.2770346093780204,north_field_l,North,
2025-04-10,0.1934518946283434,north_field_a,North,
2025-04-10,0.3377578465313924,north_field_i,North,
2025-04-10,0.2288104627698424,north_field_b,North,
2025-04-10,0.2917677707801315,north_field_j,North,
2025-04-10,0.1991191246307137,north_field_m,North,
2025-04-10,0.2986160500768357,north_field_h,North,
2025-04-10,0.1635739706241936,north_field_k,North,
2025-04-10,0.2438844399515617,north_field_g,North,
2025-04-10,0.4254962531482271,north_field_d,North,
2025-04-10,0.3577638446517409,north_field_e,North,
2025-04-10,0.2565175549254063,north_field_c,North,
2025-04-10,0.3507699030427191,north_field_f,North,
2025-04-15,0.1083086274591952,north_field_m,North,
2025-04-15,0.2871348723010345,north_field_i,North,
2025-04-15,0.2760465359569684,north_field_l,North,
2025-04-15,0.2177952700733529,north_field_b,North,
2025-04-15,0.1869153304283354,north_field_a,North,
2025-04-15,0.2956125382649784,north_field_j,North,
2025-04-15,0.3312304735631469,north_field_e,North,
2025-04-15,0.2412267543510872,north_field_c,North,
2025-04-15,0.2369783859923155,north_field_g,North,
2025-04-15,0.4795123805554646,north_field_h,North,
2025-04-15,0.3260548591976901,north_field_f,North,
2025-04-15,0.1946207493808653,north_field_k,North,
2025-04-15,0.3769079129616308,north_field_d,North,
2025-04-20,0.1888223730889525,north_field_a,North,
2025-04-20,0.3351346434215345,north_field_f,North,
2025-04-20,0.1710919323427692,north_field_k,North,
2025-04-20,0.3837133990636229,north_field_d,North,
2025-04-20,0.1963596697438416,north_field_m,North,
2025-04-20,0.2184658455225741,north_field_b,North,
2025-04-20,0.313253991516308,north_field_j,North,
2025-04-20,0.2424387206265519,north_field_c,North,
2025-04-20,0.3366357462010597,north_field_e,North,
2025-04-20,0.7075304121910332,north_field_h,North,
2025-04-20,0.2402008573453943,north_field_g,North,
2025-04-20,0.2775565363294556,north_field_i,North,
2025-04-20,0.2604783536237699,north_field_l,North,
2025-04-22,0.3610622375941903,north_field_d,North,
2025-04-22,0.2265137785042129,north_field_c,North,
2025-04-22,0.1768275517041614,north_field_m,North,
2025-04-22,0.2270403005118751,north_field_g,North,
2025-04-22,0.3054831482484584,north_field_j,North,
2025-04-22,0.1771602046105277,north_field_a,North,
2025-04-22,0.1664226031653989,north_field_k,North,
2025-04-22,0.3170265818578463,north_field_f,North,
2025-04-22,0.3173354818248466,north_field_e,North,
2025-04-22,0.262748146260608,north_field_i,North,
2025-04-22,0.2053640022667298,north_field_b,North,
2025-04-22,0.7543422003803132,north_field_h,North,
2025-04-22,0.2526850126126881,north_field_l,North,
2025-04-30,0.2571770723777005,north_field_i,North,
2025-04-30,0.7911678011839248,north_field_h,North,
2025-04-30,0.2262135056885516,north_field_c,North,
2025-04-30,0.1675403324429529,north_field_k,North,
2025-04-30,0.3370444774470714,north_field_d,North,
2025-04-30,0.2157787053365919,north_field_l,North,
2025-04-30,0.3042501552139774,north_field_f,North,
2025-04-30,0.1745134637183853,north_field_a,North,
2025-04-30,0.1842856026178347,north_field_m,North,
2025-04-30,0.2242710956432434,north_field_g,North,
2025-04-30,0.2015746042044667,north_field_b,North,
2025-04-30,0.3271477875904833,north_field_j,North,
2025-04-30,0.3109688076832374,north_field_e,North,
2025-05-05,0.2454020342814956,north_field_i,North,
2025-05-05,0.0725185555202442,north_field_e,North,
2025-05-05,0.2505104419731596,north_field_l,North,
2025-05-05,0.2675319612229288,north_field_m,North,
2025-05-05,0.2207235089603275,north_field_g,North,
2025-05-05,0.195803532516796,north_field_c,North,
2025-05-05,0.8447461079163286,north_field_h,North,
2025-05-05,0.1595668228104474,north_field_b,North,
2025-05-05,0.3350146797973457,north_field_j,North,
2025-05-05,0.165304710037191,north_field_k,North,
2025-05-05,0.258568011658662,north_field_d,North,
2025-05-05,0.1657983265772314,north_field_a,North,
2025-05-05,0.1808363678197786,north_field_f,North,
2025-05-10,0.8528838922541464,north_field_h,North,
2025-05-10,0.2551285478843725,north_field_l,North,
2025-05-10,0.4716768711837402,north_field_m,North,
2025-05-10,0.3338956095420559,north_field_d,North,
2025-05-10,0.219145493583644,north_field_g,North,
2025-05-10,0.1950575792350888,north_field_b,North,
2025-05-10,0.3093209569389614,north_field_e,North,
2025-05-10,0.215013509246764,north_field_c,North,
2025-05-10,0.1747921887096511,north_field_k,North,
2025-05-10,0.3317858368001637,north_field_j,North,
2025-05-10,0.2885635534637791,north_field_f,North,
2025-05-10,0.1690665433934451,north_field_a,North,
2025-05-10,0.250901711042417,north_field_i,North,
2025-05-20,0.1659753041949508,north_field_k,North,
2025-05-20,0.2992757322862756,north_field_d,North,
2025-05-20,0.8111050072349828,north_field_m,North,
2025-05-20,0.2351483795433773,north_field_l,North,
2025-05-20,0.2053709259194734,north_field_g,North,
2025-05-20,0.3113484854633773,north_field_j,North,
2025-05-20,0.8546430881304893,north_field_h,North,
2025-05-20,0.2808571206852076,north_field_e,North,
2025-05-20,0.1780461361675714,north_field_b,North,
2025-05-20,0.1540152022165643,north_field_a,North,
2025-05-20,0.2350768799818406,north_field_i,North,
2025-05-20,0.1959535699384832,north_field_c,North,
2025-05-20,0.2629848134265101,north_field_f,North,
2025-05-25,0.2642685519381733,north_field_f,North,
2025-05-25,0.2373588154305321,north_field_i,North,
2025-05-25,0.2126406125801348,north_field_g,North,
2025-05-25,0.2813364142426828,north_field_e,North,
2025-05-25,0.8563922844373547,north_field_m,North,
2025-05-25,0.1733118880311125,north_field_k,North,
2025-05-25,0.2323335783403396,north_field_l,North,
2025-05-25,0.1829065736463753,north_field_b,North,
2025-05-25,0.1598410875883431,north_field_a,North,
2025-05-25,0.2953300352646511,north_field_d,North,
2025-05-25,0.8546447440822194,north_field_h,North,
2025-05-25,0.3144329061474415,north_field_j,North,
2025-05-25,0.2003815061595451,north_field_c,North,
2025-05-30,0.2739490064811656,north_field_e,North,
2025-05-30,0.1617567103304517,north_field_a,North,
2025-05-30,0.8369304649695118,north_field_h,North,
2025-05-30,0.2100797625771367,north_field_g,North,
2025-05-30,0.1784043115643148,north_field_k,North,
2025-05-30,0.1832569432710609,north_field_b,North,
2025-05-30,0.8575150683976058,north_field_m,North,
2025-05-30,0.2299702614936519,north_field_l,North,
2025-05-30,0.200116099803353,north_field_c,North,
2025-05-30,0.2336277837740619,north_field_i,North,
2025-05-30,0.2573301164966027,north_field_f,North,
2025-05-30,0.3105385205341825,north_field_j,North,
2025-05-30,0.2849295957281718,north_field_d,North,
2025-06-01,0.8538471821321556,north_field_m,North,
2025-06-01,0.1771359883762246,north_field_b,North,
2025-06-01,0.223927728199905,north_field_l,North,
2025-06-01,0.2637323965425763,north_field_e,North,
2025-06-01,0.2479454020810642,north_field_f,North,
2025-06-01,0.1566170099400745,north_field_a,North,
2025-06-01,0.1728601896401944,north_field_k,North,
2025-06-01,0.816464625531431,north_field_h,North,
2025-06-01,0.1941800920791868,north_field_c,North,
2025-06-01,0.2021953467873921,north_field_g,North,
2025-06-01,0.2767576420952527,north_field_d,North,
2025-06-01,0.2264480155749807,north_field_i,North,
2025-06-01,0.3038202946691899,north_field_j,North,
2025-06-04,0.3045841397211185,north_field_j,North,
2025-06-04,0.1973329027025672,north_field_c,North,
2025-06-04,0.2284614196762453,north_field_i,North,
2025-06-04,0.176663137511411,north_field_k,North,
2025-06-04,0.2050964234248484,north_field_g,North,
2025-06-04,0.8718453753696838,north_field_m,North,
2025-06-04,0.1816255976416895,north_field_b,North,
2025-06-04,0.2249025944680472,north_field_l,North,
2025-06-04,0.2777816121622588,north_field_d,North,
2025-06-04,0.2501459296809992,north_field_f,North,
2025-06-04,0.160502403218133,north_field_a,North,
2025-06-04,0.8254938960310518,north_field_h,North,
2025-06-04,0.2696461207320941,north_field_e,North,
2025-06-09,0.1642489345556133,north_field_k,North,
2025-06-09,0.8440501387915758,north_field_m,North,
2025-06-09,0.1692258562071687,north_field_b,North,
2025-06-09,0.2083633625531309,north_field_l,North,
2025-06-09,0.1488104680514154,north_field_a,North,
2025-06-09,0.1852800720913031,north_field_c,North,
2025-06-09,0.2877097256320752,north_field_j,North,
2025-06-09,0.7807265144764477,north_field_h,North,
2025-06-09,0.2318714948562747,north_field_f,North,
2025-06-09,0.256373761137238,north_field_d,North,
2025-06-09,0.1907561770342818,north_field_g,North,
2025-06-09,0.2496270109947663,north_field_e,North,
2025-06-09,0.2125251645783787,north_field_i,North,
2025-06-19,0.1868055204685425,north_field_c,North,
2025-06-19,0.29074622322041,north_field_j,North,
2025-06-19,0.2028247218775248,north_field_l,North,
2025-06-19,0.7230122824263823,north_field_h,North,
2025-06-19,0.2563327800196295,north_field_d,North,
2025-06-19,0.1898385526275255,north_field_g,North,
2025-06-19,0.1684442822998582,north_field_k,North,
2025-06-19,0.8579565014795604,north_field_m,North,
2025-06-19,0.1713000406156696,north_field_b,North,
2025-06-19,0.2284818205324675,north_field_f,North,
2025-06-19,0.1511106062899218,north_field_a,North,
2025-06-19,0.2105385720315316,north_field_i,North,
2025-06-19,0.2488329193103959,north_field_e,North,
2025-06-21,0.1824864485745705,north_field_b,North,
2025-06-21,0.7239006618631688,north_field_h,North,
2025-06-21,0.2028051728884803,north_field_g,North,
2025-06-21,0.2600520427507102,north_field_e,North,
2025-06-21,0.2133978637462235,north_field_l,North,
2025-06-21,0.8532744259354016,north_field_m,North,
2025-06-21,0.1789559580170825,north_field_k,North,
2025-06-21,0.2206139889086091,north_field_i,North,
2025-06-21,0.2382396267031913,north_field_f,North,
2025-06-21,0.3005264627431571,north_field_j,North,
2025-06-21,0.1978526844461358,north_field_c,North,
2025-06-21,0.1631802968615787,north_field_a,North,
2025-06-21,0.2651633082259069,north_field_d,North,
2025-06-24,0.2063512985005273,north_field_l,North,
2025-06-24,0.2268743376343526,north_field_f,North,
2025-06-24,0.6591959842982756,north_field_h,North,
2025-06-24,0.250475631527414,north_field_d,North,
2025-06-24,0.2906330486975391,north_field_j,North,
2025-06-24,0.173256043944741,north_field_k,North,
2025-06-24,0.1946073912004543,north_field_g,North,
2025-06-24,0.1900334429363327,north_field_c,North,
2025-06-24,0.833590647272251,north_field_m,North,
2025-06-24,0.2140772771444183,north_field_i,North,
2025-06-24,0.1579463043162266,north_field_a,North,
2025-06-24,0.1757195491868019,north_field_b,North,
2025-06-24,0.2458645169351516,north_field_e,North,
2025-06-29,0.1587832547913238,north_field_k,North,
2025-06-29,0.1692324980516022,north_field_d,North,
2025-06-29,0.1885806855771487,north_field_f,North,
2025-06-29,0.0303679455519023,north_field_i,North,
2025-06-29,0.123921885776714,north_field_a,North,
2025-06-29,0.1029713941750899,north_field_c,North,
2025-06-29,0.0288684741127189,north_field_j,North,
2025-06-29,0.1317588584290077,north_field_l,North,
2025-06-29,0.2054943133686082,north_field_e,North,
2025-06-29,0.1649617709053773,north_field_b,North,
2025-06-29,0.4655522250671579,north_field_h,North,
2025-06-29,0.6842766745438601,north_field_m,North,
2025-06-29,0.1227920550878974,north_field_g,North,
2025-07-04,0.2782236573756504,north_field_j,North,
2025-07-04,0.2094676290012275,north_field_f,North,
2025-07-04,0.2312181882822249,north_field_e,North,
2025-07-04,0.1614678322281275,north_field_b,North,
2025-07-04,0.143639342241519,north_field_a,North,
2025-07-04,0.1978762188538085,north_field_i,North,
2025-07-04,0.8346593060491027,north_field_m,North,
2025-07-04,0.1765767508338642,north_field_c,North,
2025-07-04,0.5885712493851485,north_field_h,North,
2025-07-04,0.1795672972897449,north_field_g,North,
2025-07-04,0.1584173822152174,north_field_k,North,
2025-07-04,0.1861978779638361,north_field_l,North,
2025-07-04,0.2335493256598275,north_field_d,North,
2025-07-09,0.2886210376973462,north_field_j,North,
2025-07-09,0.2406168070362914,north_field_e,North,
2025-07-09,0.1692930040664678,north_field_k,North,
2025-07-09,0.2193928517733148,north_field_f,North,
2025-07-09,0.1930068560795614,north_field_l,North,
2025-07-09,0.2464928415336961,north_field_d,North,
2025-07-09,0.2078886585134209,north_field_i,North,
2025-07-09,0.5102863045024865,north_field_h,North,
2025-07-09,0.1738049589030157,north_field_b,North,
2025-07-09,0.1882667335988762,north_field_c,North,
2025-07-09,0.1906028637261524,north_field_g,North,
2025-07-09,0.1561777890408115,north_field_a,North,
2025-07-09,0.830909584965947,north_field_m,North,
2025-07-11,0.2092450351396893,north_field_i,North,
2025-07-11,0.196550573878789,north_field_l,North,
2025-07-11,0.1713868377643312,north_field_k,North,
2025-07-11,0.1743753588348243,north_field_b,North,
2025-07-11,0.2411046417971951,north_field_e,North,
2025-07-11,0.4935463334405769,north_field_h,North,
2025-07-11,0.1570798640056762,north_field_a,North,
2025-07-11,0.2456891715644868,north_field_d,North,
2025-07-11,0.1912884760200418,north_field_g,North,
2025-07-11,0.2174442068602766,north_field_f,North,
2025-07-11,0.2913891744505126,north_field_j,North,
2025-07-11,0.8446680246800445,north_field_m,North,
2025-07-11,0.1883356391758775,north_field_c,North,
2025-07-14,0.2024347924675019,north_field_f,North,
2025-07-14,0.2313470603457165,north_field_d,North,
2025-07-14,0.1617644889347735,north_field_k,North,
2025-07-14,0.1826084941688959,north_field_l,North,
2025-07-14,0.1973353977150908,north_field_i,North,
2025-07-14,0.1636467073818224,north_field_b,North,
2025-07-14,0.4356864917369749,north_field_h,North,
2025-07-14,0.1792860143485623,north_field_g,North,
2025-07-14,0.8074982499633865,north_field_m,North,
2025-07-14,0.1777845121943074,north_field_c,North,
2025-07-14,0.2761358756546636,north_field_j,North,
2025-07-14,0.2286273358743752,north_field_e,North,
2025-07-14,0.1446245433988849,north_field_a,North,
2025-07-24,0.2187812389729423,north_field_d,North,
2025-07-24,0.2304923898150758,north_field_e,North,
2025-07-24,0.1486156720774377,north_field_k,North,
2025-07-24,0.1508635498497488,north_field_c,North,
2025-07-24,0.1574077004354618,north_field_g,North,
2025-07-24,0.1255385902061453,north_field_b,North,
2025-07-24,0.1907011373792488,north_field_i,North,
2025-07-24,0.2165730081960603,north_field_h,North,
2025-07-24,0.0938116284486184,north_field_a,North,
2025-07-24,0.2804355374323422,north_field_j,North,
2025-07-24,0.7797861735096889,north_field_m,North,
2025-07-24,0.1836872801425819,north_field_l,North,
2025-07-24,0.1804968445385497,north_field_f,North,
2025-07-29,0.1709856100732317,north_field_g,North,
2025-07-29,0.1647168709914248,north_field_k,North,
2025-07-29,0.1932079893392707,north_field_l,North,
2025-07-29,0.1510630410315834,north_field_b,North,
2025-07-29,0.2316625287556843,north_field_d,North,
2025-07-29,0.2019301960603078,north_field_i,North,
2025-07-29,0.7566354220049415,north_field_m,North,
2025-07-29,0.2908148940214515,north_field_j,North,
2025-07-29,0.1359857339430527,north_field_a,North,
2025-07-29,0.2394335668473323,north_field_e,North,
2025-07-29,0.188082155887666,north_field_f,North,
2025-07-29,0.2051435225704523,north_field_h,North,
2025-07-29,0.1627470813345771,north_field_c,North,
2025-07-31,0.2053768442389189,north_field_h,North,
2025-07-31,0.1504436012435626,north_field_b,North,
2025-07-31,0.7348158567624558,north_field_m,North,
2025-07-31,0.2857024021698664,north_field_j,North,
2025-07-31,0.167741152507083,north_field_g,North,
2025-07-31,0.2362570131355025,north_field_e,North,
2025-07-31,0.1935270443283568,north_field_l,North,
2025-07-31,0.1815079228513041,north_field_f,North,
2025-07-31,0.1341289875118028,north_field_a,North,
2025-07-31,0.2004252761641966,north_field_i,North,
2025-07-31,0.159665406908794,north_field_c,North,
2025-07-31,0.1628604565550487,north_field_k,North,
2025-07-31,0.2258220988823129,north_field_d,North,
2025-08-03,0.1665502626862488,north_field_f,North,
2025-08-03,0.122940451267131,north_field_a,North,
2025-08-03,0.2700245555069924,north_field_j,North,
2025-08-03,0.6916602525058935,north_field_m,North,
2025-08-03,0.190944990459293,north_field_i,North,
2025-08-03,0.138168588494277,north_field_b,North,
2025-08-03,0.2178953970299908,north_field_e,North,
2025-08-03,0.2101071691787101,north_field_d,North,
2025-08-03,0.1879771534816188,north_field_h,North,
2025-08-03,0.1471533653761839,north_field_c,North,
2025-08-03,0.1526181653061989,north_field_k,North,
2025-08-03,0.1545319199520402,north_field_g,North,
2025-08-03,0.1826905665666615,north_field_l,North,
2025-08-08,0.1830366115089735,north_field_h,North,
2025-08-08,0.1414833465136873,north_field_c,North,
2025-08-08,0.1160669986561039,north_field_a,North,
2025-08-08,0.2625502500591423,north_field_j,North,
2025-08-08,0.6101841168536741,north_field_m,North,
2025-08-08,0.1466685528148212,north_field_g,North,
2025-08-08,0.1796590514997838,north_field_i,North,
2025-08-08,0.1560046132989162,north_field_f,North,
2025-08-08,0.1321287297744799,north_field_b,North,
2025-08-08,0.2053045049827834,north_field_d,North,
2025-08-08,0.1647965764545958,north_field_l,North,
2025-08-08,0.1403152846763435,north_field_k,North,
2025-08-08,0.2097421625731595,north_field_e,North,
2025-08-13,0.0413236753425824,north_field_h,North,
2025-08-13,0.1327006410793851,north_field_c,North,
2025-08-13,0.1116226324878771,north_field_a,North,
2025-08-13,0.0814972711453823,north_field_g,North,
2025-08-13,0.0104719433075772,north_field_e,North,
2025-08-13,0.1982748558267524,north_field_d,North,
2025-08-13,0.0235983883162728,north_field_j,North,
2025-08-13,0.5626871667914404,north_field_m,North,
2025-08-13,0.107169063075661,north_field_f,North,
2025-08-13,0.1073491674846901,north_field_i,North,
2025-08-13,0.1236634449907348,north_field_b,North,
2025-08-13,-0.017184035372982,north_field_k,North,
2025-08-13,0.1317528461702048,north_field_l,North,
2025-08-20,0.1805195984277206,north_field_l,North,
2025-08-20,0.1132883402586276,north_field_a,North,
2025-08-20,0.1689229395585541,north_field_h,North,
2025-08-20,0.1498222771156731,north_field_g,North,
2025-08-20,0.1560371649706068,north_field_f,North,
2025-08-20,0.4001151553506575,north_field_m,North,
2025-08-20,0.199642766853095,north_field_e,North,
2025-08-20,0.1462018215812042,north_field_k,North,
2025-08-20,0.1758142446063445,north_field_i,North,
2025-08-20,0.1947766838530127,north_field_d,North,
2025-08-20,0.1362880598298883,north_field_c,North,
2025-08-20,0.12676102203031,north_field_b,North,
2025-08-20,0.2520952081130583,north_field_j,North,
2025-08-23,0.1355935556894076,north_field_b,North,
2025-08-23,0.1432904772017023,north_field_c,North,
2025-08-23,0.1558557243253567,north_field_k,North,
2025-08-23,0.1800644597853154,north_field_h,North,
2025-08-23,0.186061505659771,north_field_i,North,
2025-08-23,0.1918923656807518,north_field_l,North,
2025-08-23,0.1581496932740901,north_field_g,North,
2025-08-23,0.2573471827155884,north_field_j,North,
2025-08-23,0.1228640953560138,north_field_a,North,
2025-08-23,0.3200924416366703,north_field_m,North,
2025-08-23,0.2042694693645617,north_field_e,North,
2025-08-23,0.1977050020898211,north_field_d,North,
2025-08-23,0.1653962403854851,north_field_f,North,
2025-08-28,0.1256843740098113,north_field_a,North,
2025-08-28,0.1403895755239292,north_field_b,North,
2025-08-28,0.1673427929717167,north_field_k,North,
2025-08-28,0.2003482793189886,north_field_e,North,
2025-08-28,0.1774544296753063,north_field_h,North,
2025-08-28,0.1962097182150564,north_field_d,North,
2025-08-28,0.1911593794699272,north_field_i,North,
2025-08-28,0.1966898553083683,north_field_l,North,
2025-08-28,0.167272581097244,north_field_f,North,
2025-08-28,0.1641525524343938,north_field_g,North,
2025-08-28,0.2614146693403343,north_field_j,North,
2025-08-28,0.1485499399643136,north_field_c,North,
2025-08-28,0.242986525803468,north_field_m,North,
2025-09-02,0.1449365502790791,north_field_g,North,
2025-09-02,0.1623319461418421,north_field_f,North,
2025-09-02,0.1626395174375983,north_field_i,North,
2025-09-02,0.1154663921523597,north_field_d,North,
2025-09-02,0.0898261739377932,north_field_a,North,
2025-09-02,0.174687622725986,north_field_l,North,
2025-09-02,0.1441469487782036,north_field_c,North,
2025-09-02,0.1781928013067462,north_field_k,North,
2025-09-02,0.1180885001899005,north_field_b,North,
2025-09-02,0.0617422327335958,north_field_e,North,
2025-09-02,0.1577979396454382,north_field_h,North,
2025-09-02,0.2585661145080629,north_field_j,North,
2025-09-02,0.2242375802439681,north_field_m,North,
2025-09-09,0.1636093240674763,north_field_f,North,
2025-09-09,0.2517241959368171,north_field_j,North,
2025-09-09,0.1826603785288166,north_field_i,North,
2025-09-09,0.1906246298131311,north_field_l,North,
2025-09-09,0.1713504139453791,north_field_h,North,
2025-09-09,0.1370301281795193,north_field_b,North,
